customer_id,gender,age,postalcode,region,connect_date,end_date,dropped_calls,pay method,tariff,handset,churn
"K249860","Male",34.000000,9630.000000,4.000000,2003-05-11,2006-06-03,1.000000,"Pre Pay","CAT 100","BS110","Churned"
"K249870","Male",16.000000,6989.000000,3.000000,2006-07-26,2007-07-13,2.000000,"Pre Pay","CAT 100","BS110","Churned"
"K249880","Male",13.000000,4781.000000,2.000000,2005-12-03,2008-01-20,2.000000,"Pre Pay","CAT 100","BS110","Churned"
"K249890","Male",16.000000,1937.000000,1.000000,2006-04-02,2007-02-08,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K249900","Male",19.000000,4347.000000,2.000000,2006-08-25,2010-02-19,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K249910","Male",25.000000,4059.000000,2.000000,2003-03-25,2007-09-20,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K249920","Male",26.000000,3030.000000,2.000000,2003-06-28,2004-06-14,2.000000,"Pre Pay","CAT 100","BS110","Churned"
"K249930","Male",32.000000,8676.000000,4.000000,2005-02-06,2008-11-13,10.000000,"Pre Pay","CAT 100","BS110","Churned"
"K249940","Male",50.000000,4149.000000,2.000000,2005-01-23,2006-05-12,9.000000,"Pre Pay","CAT 100","BS110","Churned"
"K249950","Male",27.000000,8052.000000,4.000000,2006-11-20,2008-07-11,2.000000,"Pre Pay","CAT 100","BS110","Churned"
"K249960","Male",19.000000,3016.000000,2.000000,2004-06-18,2007-07-20,1.000000,"Pre Pay","CAT 100","BS110","Churned"
"K249970","Male",32.000000,6272.000000,3.000000,2006-01-22,2009-06-08,9.000000,"Pre Pay","CAT 100","BS110","Churned"
"K249980","Male",26.000000,1711.000000,1.000000,2003-04-21,2007-02-21,2.000000,"Pre Pay","CAT 100","BS110","Churned"
"K249990","Male",13.000000,7462.000000,3.000000,2006-02-02,2010-01-29,1.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250000","Male",27.000000,6438.000000,3.000000,2005-10-25,2009-08-17,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250010","Male",28.000000,1458.000000,1.000000,2006-06-17,2008-09-01,9.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250020","Male",16.000000,3905.000000,2.000000,2003-12-20,2005-06-11,1.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250030","Male",51.000000,3507.000000,2.000000,2006-07-05,2010-06-19,1.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250040","Male",42.000000,1565.000000,1.000000,2004-07-23,2005-04-01,7.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250050","Male",29.000000,9129.000000,4.000000,2005-01-25,2008-01-17,1.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250060","Male",28.000000,9885.000000,4.000000,2006-10-16,2010-06-08,5.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250070","Male",29.000000,6960.000000,3.000000,2004-09-12,2005-07-13,2.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250080","Male",25.000000,4707.000000,2.000000,2006-03-23,2010-12-29,1.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250090","Male",44.000000,4112.000000,2.000000,2006-08-24,,1.000000,"Pre Pay","CAT 100","BS110","Active"
"K250100","Male",25.000000,1535.000000,1.000000,2003-12-08,2007-06-15,2.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250110","Male",26.000000,1113.000000,1.000000,2005-02-23,2006-07-01,8.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250120","Male",41.000000,3538.000000,2.000000,2003-02-27,2004-04-14,1.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250130","Male",27.000000,7977.000000,4.000000,2003-05-18,2007-12-23,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250140","Male",53.000000,4465.000000,2.000000,2005-08-20,2006-05-10,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250150","Male",23.000000,5814.000000,3.000000,2004-12-14,2006-11-29,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250160","Male",13.000000,3915.000000,2.000000,2006-04-10,2010-05-14,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250170","Male",37.000000,1728.000000,1.000000,2003-01-20,2006-01-21,2.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250180","Male",25.000000,5919.000000,3.000000,2005-08-28,2008-04-22,2.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250190","Male",22.000000,6865.000000,3.000000,2004-04-09,2006-05-11,11.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250200","Male",16.000000,2174.000000,1.000000,2006-01-06,2009-12-21,10.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250210","Male",26.000000,8512.000000,4.000000,2005-11-15,2006-09-19,2.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250220","Male",28.000000,8048.000000,4.000000,2003-09-02,2004-12-24,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250230","Male",42.000000,1533.000000,1.000000,2006-06-17,2008-12-26,2.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250240","Male",29.000000,7869.000000,4.000000,2006-11-11,2009-10-15,1.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250250","Male",19.000000,8665.000000,4.000000,2005-12-07,2007-10-08,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250260","Male",43.000000,5427.000000,3.000000,2003-10-24,,2.000000,"Pre Pay","CAT 100","BS110","Active"
"K250270","Male",29.000000,8327.000000,4.000000,2004-03-15,2005-12-07,2.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250280","Male",19.000000,3699.000000,2.000000,2006-11-26,2008-07-27,2.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250290","Male",51.000000,9192.000000,4.000000,2005-05-17,2007-07-16,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250300","Male",31.000000,2990.000000,2.000000,2004-11-28,2008-10-12,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250310","Male",51.000000,5344.000000,3.000000,2006-02-02,2010-05-02,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250320","Male",16.000000,7593.000000,4.000000,2003-12-27,2004-10-25,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250330","Male",27.000000,2876.000000,2.000000,2005-11-18,2009-07-09,2.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250340","Male",26.000000,4275.000000,2.000000,2004-06-22,2008-05-10,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250350","Male",24.000000,5627.000000,3.000000,2006-05-27,2009-11-06,1.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250360","Male",23.000000,1244.000000,1.000000,2004-12-18,2005-11-13,2.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250370","Male",24.000000,3049.000000,2.000000,2005-05-05,2006-05-27,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250380","Male",40.000000,6073.000000,3.000000,2005-05-11,2007-05-08,0.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250390","Male",27.000000,3645.000000,2.000000,2003-05-14,2006-12-22,8.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250400","Male",15.000000,9003.000000,4.000000,2004-04-08,2007-02-05,1.000000,"Pre Pay","CAT 100","BS110","Churned"
"K250410","Male",22.000000,6951.000000,3.000000,2005-05-05,2006-01-04,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250420","Male",39.000000,4232.000000,2.000000,2005-08-18,,2.000000,"Pre Pay","CAT 200","BS110","Active"
"K250430","Male",31.000000,9634.000000,4.000000,2004-01-24,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K250440","Male",16.000000,5824.000000,3.000000,2004-11-08,2005-04-29,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250450","Male",19.000000,3231.000000,2.000000,2006-03-06,2007-05-23,10.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250460","Male",31.000000,6094.000000,3.000000,2006-09-24,2010-01-08,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250470","Male",25.000000,7295.000000,3.000000,2003-07-17,2007-06-28,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250480","Male",18.000000,4496.000000,2.000000,2004-04-10,2007-08-27,7.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250490","Male",45.000000,7132.000000,3.000000,2006-09-21,2008-08-26,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250500","Male",12.000000,7581.000000,4.000000,2006-06-16,2007-09-20,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250510","Male",34.000000,9556.000000,4.000000,2006-07-18,2008-08-11,7.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250520","Male",31.000000,5219.000000,3.000000,2004-02-27,2006-12-18,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250530","Male",31.000000,3122.000000,2.000000,2003-08-07,2005-08-15,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250540","Male",33.000000,5291.000000,3.000000,2004-04-02,2005-10-19,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250550","Male",54.000000,4218.000000,2.000000,2003-04-23,2007-04-29,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250560","Male",38.000000,2552.000000,2.000000,2006-02-27,2010-02-19,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250570","Male",29.000000,2530.000000,2.000000,2005-09-11,2009-12-23,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250580","Male",25.000000,4826.000000,2.000000,2004-03-04,2005-05-11,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250590","Male",57.000000,9563.000000,4.000000,2004-04-07,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K250600","Male",25.000000,3237.000000,2.000000,2006-02-25,2010-08-15,9.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250610","Male",18.000000,5281.000000,3.000000,2005-04-25,2008-12-16,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250620","Male",13.000000,1784.000000,1.000000,2004-04-12,2007-11-16,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250630","Male",38.000000,7928.000000,4.000000,2004-10-05,2007-11-23,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250640","Male",40.000000,3105.000000,2.000000,2003-09-10,2006-09-02,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250650","Male",20.000000,8583.000000,4.000000,2006-08-07,2008-08-08,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250660","Male",18.000000,1825.000000,1.000000,2003-05-12,2004-09-01,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250670","Male",22.000000,7579.000000,4.000000,2004-04-17,2007-04-26,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250680","Male",33.000000,2396.000000,1.000000,2003-07-12,2005-06-16,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250690","Male",48.000000,4211.000000,2.000000,2006-07-20,2008-08-13,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250700","Male",59.000000,3657.000000,2.000000,2005-04-11,2006-12-29,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250710","Male",33.000000,4855.000000,2.000000,2003-04-17,2004-10-23,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250720","Male",17.000000,4360.000000,2.000000,2004-03-01,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K250730","Male",45.000000,8939.000000,4.000000,2005-12-27,2008-06-17,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250740","Male",17.000000,3588.000000,2.000000,2006-07-04,2007-12-14,4.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250750","Male",21.000000,5734.000000,3.000000,2006-08-04,2009-09-25,6.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250760","Male",38.000000,4231.000000,2.000000,2006-01-21,2010-02-20,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250770","Male",40.000000,5382.000000,3.000000,2005-05-04,2008-08-14,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250780","Male",21.000000,5997.000000,3.000000,2003-05-25,,5.000000,"Pre Pay","CAT 200","BS110","Active"
"K250790","Male",22.000000,8913.000000,4.000000,2003-04-08,2004-03-21,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250800","Male",39.000000,5982.000000,3.000000,2006-01-14,2008-04-18,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250810","Male",31.000000,7603.000000,4.000000,2006-09-05,2007-06-09,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250820","Male",26.000000,1011.000000,1.000000,2004-05-22,2008-03-10,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250830","Male",28.000000,8208.000000,4.000000,2004-12-25,2007-05-14,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250840","Male",50.000000,8511.000000,4.000000,2003-10-23,2004-01-27,11.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250850","Male",56.000000,7854.000000,4.000000,2003-12-27,2004-08-07,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250860","Male",27.000000,4486.000000,2.000000,2004-02-16,2005-05-19,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250870","Male",34.000000,8880.000000,4.000000,2006-08-04,2010-09-20,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250880","Male",32.000000,3281.000000,2.000000,2005-11-07,2009-07-08,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250890","Male",46.000000,4687.000000,2.000000,2006-06-04,2007-04-15,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250900","Male",31.000000,5098.000000,3.000000,2005-09-18,2008-09-05,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250910","Male",21.000000,4397.000000,2.000000,2005-03-11,2008-01-10,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250920","Male",32.000000,9843.000000,4.000000,2005-06-25,2006-10-23,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250930","Male",33.000000,8526.000000,4.000000,2005-01-13,2009-04-17,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250940","Male",23.000000,3742.000000,2.000000,2006-08-15,2010-07-15,11.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250950","Male",18.000000,2486.000000,1.000000,2003-05-25,2006-09-27,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250960","Male",29.000000,3006.000000,2.000000,2004-02-23,2006-03-15,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250970","Male",51.000000,1750.000000,1.000000,2006-03-07,2010-01-26,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250980","Male",25.000000,5837.000000,3.000000,2005-11-20,2006-11-02,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K250990","Male",30.000000,2734.000000,2.000000,2004-01-20,2005-11-18,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251000","Male",12.000000,3768.000000,2.000000,2006-11-16,,0.000000,"Pre Pay","CAT 200","BS110","Active"
"K251010","Male",49.000000,9236.000000,4.000000,2003-12-12,2006-04-04,3.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251020","Male",18.000000,7108.000000,3.000000,2005-03-21,2006-10-11,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251030","Male",29.000000,8844.000000,4.000000,2005-12-10,2008-12-23,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251040","Male",13.000000,2008.000000,1.000000,2003-07-12,2007-03-21,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251050","Male",25.000000,6797.000000,3.000000,2006-10-21,2010-11-06,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251060","Male",14.000000,7431.000000,3.000000,2004-09-28,2006-01-27,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251070","Male",31.000000,3095.000000,2.000000,2006-05-15,2008-12-20,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251080","Male",26.000000,3517.000000,2.000000,2004-07-23,2007-10-23,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251090","Male",36.000000,6382.000000,3.000000,2004-12-31,2005-09-10,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251100","Male",56.000000,7699.000000,4.000000,2005-04-24,2008-08-02,10.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251110","Male",56.000000,9308.000000,4.000000,2004-07-15,2007-09-20,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251120","Male",41.000000,5295.000000,3.000000,2006-02-15,2008-11-27,10.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251130","Male",21.000000,9903.000000,4.000000,2006-05-07,2007-01-25,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251140","Male",23.000000,2701.000000,2.000000,2004-12-11,2008-07-02,8.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251150","Male",24.000000,7324.000000,3.000000,2006-09-11,2010-11-01,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251160","Male",54.000000,2807.000000,2.000000,2006-05-23,2009-05-15,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251170","Male",19.000000,5434.000000,3.000000,2006-12-13,2008-09-16,9.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251180","Male",38.000000,6491.000000,3.000000,2004-06-14,2006-09-27,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251190","Male",17.000000,3468.000000,2.000000,2003-09-14,2007-05-07,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251200","Male",26.000000,3171.000000,2.000000,2003-02-01,2005-06-15,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251210","Male",15.000000,8560.000000,4.000000,2006-09-19,2007-12-15,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251220","Male",47.000000,2742.000000,2.000000,2005-12-24,2008-06-09,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251230","Male",20.000000,3946.000000,2.000000,2005-03-16,2008-09-26,9.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251240","Male",52.000000,1244.000000,1.000000,2003-07-09,2004-09-21,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251250","Male",23.000000,2366.000000,1.000000,2003-02-14,2005-11-24,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251260","Male",37.000000,3416.000000,2.000000,2006-12-28,2007-04-23,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251270","Male",51.000000,6104.000000,3.000000,2004-06-28,2006-01-10,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251280","Male",24.000000,4134.000000,2.000000,2003-12-24,2005-02-07,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251290","Male",14.000000,2666.000000,2.000000,2006-07-07,2010-03-19,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251300","Male",42.000000,8915.000000,4.000000,2006-04-12,2007-08-15,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251310","Male",21.000000,5893.000000,3.000000,2006-07-16,2007-05-14,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251320","Male",15.000000,1520.000000,1.000000,2004-05-13,2006-09-23,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251330","Male",36.000000,8508.000000,4.000000,2004-06-05,2005-09-06,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251340","Male",34.000000,4542.000000,2.000000,2006-08-10,2007-03-13,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251350","Male",35.000000,5349.000000,3.000000,2006-02-08,2010-01-04,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251360","Male",13.000000,7520.000000,4.000000,2003-09-01,2006-10-06,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251370","Male",26.000000,1194.000000,1.000000,2004-09-15,2006-01-25,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251380","Male",32.000000,9759.000000,4.000000,2006-05-21,,10.000000,"Pre Pay","CAT 200","BS110","Active"
"K251390","Male",12.000000,5063.000000,3.000000,2004-03-18,2005-11-28,1.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251400","Male",27.000000,9853.000000,4.000000,2006-10-11,2007-06-20,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251410","Male",24.000000,3536.000000,2.000000,2003-12-15,2004-07-03,11.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251420","Male",16.000000,1855.000000,1.000000,2004-10-24,2007-11-23,6.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251430","Male",40.000000,1436.000000,1.000000,2005-07-07,2007-09-24,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251440","Male",20.000000,1019.000000,1.000000,2003-05-16,2005-07-21,6.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251450","Male",20.000000,4088.000000,2.000000,2006-07-24,2007-03-23,0.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251460","Male",34.000000,7158.000000,3.000000,2005-11-03,2006-12-18,4.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251470","Male",19.000000,8165.000000,4.000000,2005-03-18,2009-04-24,2.000000,"Pre Pay","CAT 200","BS110","Churned"
"K251480","Male",31.000000,6638.000000,3.000000,2005-02-16,2008-05-16,2.000000,"Pre Pay","CAT 200","BS110","Churned"
