customer_id,data_known,gender,age,tariff,dropped_calls,handset,peak_mins,peak_rate,bill_peak,offpeak_mins,offpeak_rate,bill_offpeak,gadget_A,gadget_B,gadget_C,gadget_D,gadget_A_revenues,gadget_B_revenues,gadget_C_revenues,gadget_D_revenues
"N400420","yes","Female",30.000000,"CAT 100",15.000000,"SOP20",560.400001,15.000000,84.060000,194.699999,5.000000,9.735000,"T","T","F","T",11.000000,19.000000,0.000000,39.000000
"N407220","yes","Female",52.000000,"CAT 200",15.000000,"SOP20",1006.800000,10.000000,100.680000,513.600000,5.000000,25.680000,"T","T","T","T",9.000000,20.000000,29.000000,38.000000
"N229430","yes","Male",42.000000,"Play 100",8.000000,"S50",145.199999,25.000000,36.300000,128.699999,5.000000,6.435000,"T","F","T","T",12.000000,0.000000,24.000000,41.000000
"N408390","yes","Female",17.000000,"CAT 200",13.000000,"SOP20",2046.000000,10.000000,204.600000,492.600000,5.000000,24.630000,"T","T","F","T",11.000000,18.000000,0.000000,35.000000
"N230300","yes","Male",21.000000,"Play 100",0.000000,"BS110",51.000000,25.000000,12.750000,152.099999,5.000000,7.605000,"T","T","T","F",10.000000,18.000000,33.000000,0.000000
"N123030","yes","Male",39.000000,"CAT 200",1.000000,"S50",1233.000000,10.000000,123.300000,61.200000,5.000000,3.060000,"F","T","T","T",0.000000,18.000000,27.000000,43.000000
"N219790","yes","Female",28.000000,"Play 100",0.000000,"BS110",43.800000,25.000000,10.950000,160.500001,5.000000,8.025000,"T","F","F","T",12.000000,0.000000,0.000000,41.000000
"N178160","yes","Female",20.000000,"CAT 200",8.000000,"S50",609.599999,10.000000,60.960000,512.700000,5.000000,25.635000,"T","T","T","F",10.000000,19.000000,25.000000,0.000000
"N347080","yes","Female",36.000000,"CAT 100",0.000000,"WC95",465.000000,15.000000,69.750000,70.199999,5.000000,3.510000,"T","F","F","F",6.000000,0.000000,0.000000,0.000000
"N306060","yes","Male",27.000000,"CAT 200",0.000000,"S50",978.600000,10.000000,97.860000,103.500002,5.000000,5.175000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N205740","yes","Male",24.000000,"Play 300",0.000000,"ASAD90",778.200000,25.000000,194.550000,755.399999,2.000000,15.108000,"T","T","T","T",7.000000,18.000000,31.000000,37.000000
"N292450","yes","Male",25.000000,"CAT 100",2.000000,"CAS30",541.800000,15.000000,81.270000,278.400000,5.000000,13.920000,"T","T","F","T",11.000000,16.000000,0.000000,36.000000
"N305800","yes","Male",55.000000,"CAT 200",2.000000,"S50",1887.000000,10.000000,188.700000,437.100001,5.000000,21.855000,"T","F","T","T",7.000000,0.000000,30.000000,42.000000
"N122070","yes","Female",39.000000,"CAT 200",0.000000,"S50",1106.400001,10.000000,110.640000,445.799999,5.000000,22.290000,"F","T","T","T",0.000000,20.000000,33.000000,40.000000
"N380650","yes","Male",16.000000,"Play 100",1.000000,"S80",317.400000,25.000000,79.350000,261.600000,5.000000,13.080000,"F","T","F","F",0.000000,16.000000,0.000000,0.000000
"N411500","yes","Female",35.000000,"CAT 50",13.000000,"SOP20",247.800000,15.000000,37.170000,33.000000,5.000000,1.650000,"T","T","T","F",10.000000,19.000000,29.000000,0.000000
"N322290","yes","Male",29.000000,"CAT 200",1.000000,"CAS30",1567.200000,10.000000,156.720000,110.700000,5.000000,5.535000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N183980","yes","Male",17.000000,"CAT 200",2.000000,"ASAD170",1060.800000,10.000000,106.080000,387.600000,5.000000,19.380000,"T","T","T","F",6.000000,23.000000,28.000000,0.000000
"N369780","yes","Female",62.000000,"CAT 200",2.000000,"WC95",604.800000,10.000000,60.480000,502.800000,5.000000,25.140000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N256340","yes","Female",46.000000,"CAT 100",0.000000,"BS210",735.000000,15.000000,110.250000,160.800000,5.000000,8.040000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N184430","yes","Female",21.000000,"CAT 200",5.000000,"ASAD170",1474.199999,10.000000,147.420000,534.300001,5.000000,26.715000,"T","T","T","T",11.000000,22.000000,32.000000,42.000000
"N156900","yes","Male",28.000000,"Play 100",10.000000,"ASAD170",92.400000,25.000000,23.100000,472.199999,5.000000,23.610000,"T","F","F","T",12.000000,0.000000,0.000000,41.000000
"N146520","yes","Female",72.000000,"CAT 200",1.000000,"S50",1542.599999,10.000000,154.260000,583.500001,5.000000,29.175000,"T","T","T","T",6.000000,19.000000,33.000000,42.000000
"N250460","yes","Male",31.000000,"CAT 200",2.000000,"BS110",704.400000,10.000000,70.440000,436.800000,5.000000,21.840000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N209030","yes","Female",12.000000,"Play 300",8.000000,"S50",345.000000,25.000000,86.250000,426.900000,2.000000,8.538000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N400360","yes","Male",20.000000,"CAT 100",15.000000,"S50",442.200001,15.000000,66.330000,83.400000,5.000000,4.170000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N250720","yes","Male",17.000000,"CAT 200",0.000000,"BS110",1485.600000,10.000000,148.560000,582.600000,5.000000,29.130000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N323770","yes","Male",58.000000,"CAT 200",1.000000,"CAS30",1188.000000,10.000000,118.800000,56.700000,5.000000,2.835000,"F","F","T","T",0.000000,0.000000,28.000000,41.000000
"N172630","yes","Female",22.000000,"CAT 200",3.000000,"ASAD90",1281.000000,10.000000,128.100000,351.000000,5.000000,17.550000,"T","T","T","T",5.000000,23.000000,25.000000,40.000000
"N287020","yes","Female",21.000000,"CAT 100",1.000000,"BS110",835.199999,15.000000,125.280000,55.800001,5.000000,2.790000,"F","T","T","T",0.000000,20.000000,26.000000,42.000000
"N304040","yes","Male",26.000000,"CAT 200",9.000000,"BS110",1007.400001,10.000000,100.740000,434.400001,5.000000,21.720000,"T","T","F","T",6.000000,24.000000,0.000000,40.000000
"N310250","yes","Male",27.000000,"CAT 200",1.000000,"CAS30",698.400000,10.000000,69.840000,590.700000,5.000000,29.535000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N351610","yes","Male",23.000000,"CAT 100",1.000000,"S50",316.200000,15.000000,47.430000,161.700000,5.000000,8.085000,"T","T","F","T",12.000000,23.000000,0.000000,42.000000
"N271180","yes","Female",21.000000,"Play 100",2.000000,"BS210",111.000000,25.000000,27.750000,353.400000,5.000000,17.670000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N372610","yes","Female",32.000000,"CAT 50",2.000000,"WC95",208.800001,15.000000,31.320000,36.600000,5.000000,1.830000,"T","F","F","F",9.000000,0.000000,0.000000,0.000000
"N303630","yes","Female",17.000000,"CAT 200",0.000000,"WC95",1841.400000,10.000000,184.140000,160.199999,5.000000,8.010000,"T","T","T","T",13.000000,25.000000,29.000000,41.000000
"N191100","yes","Female",14.000000,"CAT 200",0.000000,"ASAD90",2382.000000,10.000000,238.200000,190.800001,5.000000,9.540000,"T","T","T","T",9.000000,17.000000,33.000000,38.000000
"N364800","yes","Male",47.000000,"CAT 200",7.000000,"BS110",1479.000000,10.000000,147.900000,229.499998,5.000000,11.475000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N121440","yes","Male",37.000000,"CAT 200",2.000000,"ASAD90",866.399999,10.000000,86.640000,261.300000,5.000000,13.065000,"F","T","T","T",0.000000,21.000000,25.000000,39.000000
"N404390","yes","Male",27.000000,"CAT 200",12.000000,"BS110",842.400000,10.000000,84.240000,351.600000,5.000000,17.580000,"T","F","T","T",6.000000,0.000000,30.000000,38.000000
"N382990","yes","Male",36.000000,"Play 100",2.000000,"ASAD90",111.599999,25.000000,27.900000,602.700000,5.000000,30.135000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N408160","yes","Male",48.000000,"CAT 200",14.000000,"SOP20",835.199999,10.000000,83.520000,239.400000,5.000000,11.970000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N275940","yes","Male",32.000000,"Play 300",2.000000,"S80",404.400000,25.000000,101.100000,440.700000,2.000000,8.814000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N209490","yes","Male",22.000000,"Play 300",1.000000,"S50",468.600000,25.000000,117.150000,584.700000,2.000000,11.694000,"F","T","F","F",0.000000,18.000000,0.000000,0.000000
"N206560","yes","Male",19.000000,"Play 300",0.000000,"ASAD170",480.000000,25.000000,120.000000,425.400001,2.000000,8.508000,"T","T","T","F",5.000000,19.000000,27.000000,0.000000
"N276060","yes","Male",19.000000,"Play 300",2.000000,"BS210",366.600000,25.000000,91.650000,447.300000,2.000000,8.946000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N308450","yes","Female",17.000000,"CAT 200",1.000000,"WC95",687.000000,10.000000,68.700000,509.400000,5.000000,25.470000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N330160","yes","Female",37.000000,"CAT 50",0.000000,"CAS30",221.400000,15.000000,33.210000,186.300000,5.000000,9.315000,"T","T","F","T",9.000000,15.000000,0.000000,38.000000
"N157050","yes","Male",28.000000,"Play 100",0.000000,"S50",255.600001,25.000000,63.900000,236.399999,5.000000,11.820000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N273720","yes","Female",18.000000,"Play 300",1.000000,"BS210",205.200001,25.000000,51.300000,661.799999,2.000000,13.236000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N198460","yes","Female",21.000000,"CAT 200",0.000000,"ASAD90",1281.600000,10.000000,128.160000,339.300000,5.000000,16.965000,"T","T","T","T",11.000000,21.000000,30.000000,37.000000
"N120500","yes","Female",48.000000,"CAT 200",2.000000,"ASAD170",798.000000,10.000000,79.800000,556.800000,5.000000,27.840000,"T","T","T","T",5.000000,22.000000,29.000000,44.000000
"N114150","yes","Female",34.000000,"CAT 200",0.000000,"S80",1257.000000,10.000000,125.700000,630.000000,5.000000,31.500000,"F","T","T","T",0.000000,20.000000,31.000000,39.000000
"N399040","yes","Female",50.000000,"CAT 100",13.000000,"SOP20",673.200000,15.000000,100.980000,84.900001,5.000000,4.245000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N300990","yes","Female",13.000000,"CAT 100",1.000000,"WC95",520.200000,15.000000,78.030000,320.700000,5.000000,16.035000,"T","T","T","T",11.000000,20.000000,31.000000,43.000000
"N345570","yes","Female",25.000000,"CAT 100",0.000000,"WC95",357.600000,15.000000,53.640000,116.099999,5.000000,5.805000,"T","T","F","F",7.000000,22.000000,0.000000,0.000000
"N319850","yes","Male",51.000000,"CAT 200",8.000000,"S50",1229.399999,10.000000,122.940000,327.299999,5.000000,16.365000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N187630","yes","Male",16.000000,"CAT 200",2.000000,"S50",1047.600000,10.000000,104.760000,455.700000,5.000000,22.785000,"T","T","T","T",9.000000,17.000000,31.000000,41.000000
"N226010","yes","Male",15.000000,"Play 100",2.000000,"BS110",54.600001,25.000000,13.650000,143.400000,5.000000,7.170000,"F","T","F","F",0.000000,22.000000,0.000000,0.000000
"N256430","yes","Female",45.000000,"CAT 100",2.000000,"BS210",754.800000,15.000000,113.220000,216.000000,5.000000,10.800000,"T","F","F","F",9.000000,0.000000,0.000000,0.000000
"N244510","yes","Female",28.000000,"Play 100",11.000000,"BS110",25.332046,25.000000,6.333012,21.807586,5.000000,1.090379,"F","T","T","T",0.000000,22.000000,30.000000,40.000000
"N195230","yes","Male",23.000000,"CAT 200",1.000000,"S50",513.599999,10.000000,51.360000,398.700000,5.000000,19.935000,"T","T","F","T",11.000000,20.000000,0.000000,38.000000
"N417490","yes","Male",19.000000,"Play 300",15.000000,"BS110",254.400001,25.000000,63.600000,520.200000,2.000000,10.404000,"T","F","T","T",5.000000,0.000000,29.000000,35.000000
"N250420","yes","Male",39.000000,"CAT 200",2.000000,"BS110",684.600000,10.000000,68.460000,552.900000,5.000000,27.645000,"T","T","F","T",6.000000,21.000000,0.000000,37.000000
"N379770","yes","Male",34.000000,"Play 100",1.000000,"CAS60",318.600001,25.000000,79.650000,295.200000,5.000000,14.760000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N125090","yes","Female",60.000000,"CAT 200",1.000000,"S50",665.400000,10.000000,66.540000,363.000000,5.000000,18.150000,"T","T","T","F",14.000000,17.000000,34.000000,0.000000
"N205420","yes","Female",21.000000,"Play 300",0.000000,"ASAD90",404.400000,25.000000,101.100000,793.500002,2.000000,15.870000,"F","T","T","T",0.000000,20.000000,27.000000,40.000000
"N379450","yes","Male",16.000000,"Play 100",2.000000,"S80",164.400000,25.000000,41.100000,402.300000,5.000000,20.115000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N129630","yes","Male",51.000000,"CAT 200",9.000000,"S80",1224.000000,10.000000,122.400000,114.600000,5.000000,5.730000,"F","T","T","T",0.000000,19.000000,32.000000,38.000000
"N355890","yes","Male",51.000000,"CAT 200",4.000000,"BS110",1204.200000,10.000000,120.420000,42.899999,5.000000,2.145000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N116150","yes","Female",42.000000,"CAT 200",5.000000,"S50",1014.599999,10.000000,101.460000,359.700000,5.000000,17.985000,"T","T","F","F",10.000000,19.000000,0.000000,0.000000
"N238210","yes","Male",23.000000,"CAT 200",10.000000,"BS110",796.200000,10.000000,79.620000,513.300000,5.000000,25.665000,"F","T","F","F",0.000000,21.000000,0.000000,0.000000
"N216040","yes","Female",21.000000,"Play 100",7.000000,"S50",55.800000,25.000000,13.950000,257.699999,5.000000,12.885000,"F","T","F","F",0.000000,19.000000,0.000000,0.000000
"N315040","yes","Female",43.000000,"CAT 200",1.000000,"WC95",840.000000,10.000000,84.000000,243.299999,5.000000,12.165000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N299020","yes","Male",23.000000,"CAT 100",1.000000,"CAS30",733.800000,15.000000,110.070000,87.600000,5.000000,4.380000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N262880","yes","Male",14.000000,"Play 100",5.000000,"BS210",250.800000,25.000000,62.700000,331.200000,5.000000,16.560000,"T","F","F","T",13.000000,0.000000,0.000000,38.000000
"N248080","yes","Female",28.000000,"Play 100",10.000000,"BS110",0.000000,25.000000,0.000000,177.600000,5.000000,8.880000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N238090","yes","Female",12.000000,"CAT 200",0.000000,"S50",1423.800000,10.000000,142.380000,207.000000,5.000000,10.350000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N202500","yes","Male",16.000000,"CAT 200",0.000000,"ASAD170",789.000000,10.000000,78.900000,292.500000,5.000000,14.625000,"T","T","F","F",8.000000,19.000000,0.000000,0.000000
"N236690","yes","Male",23.000000,"CAT 200",2.000000,"S50",756.000000,10.000000,75.600000,409.500000,5.000000,20.475000,"T","T","T","F",8.000000,23.000000,31.000000,0.000000
"N364300","yes","Female",21.000000,"CAT 200",2.000000,"WC95",893.400001,10.000000,89.340000,205.500001,5.000000,10.275000,"T","T","T","T",11.000000,20.000000,28.000000,38.000000
"N262040","yes","Female",32.000000,"Play 100",8.000000,"BS210",197.400000,25.000000,49.350000,290.100001,5.000000,14.505000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N412390","yes","Female",45.000000,"Play 100",13.000000,"SOP10",336.000000,25.000000,84.000000,243.299999,5.000000,12.165000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N269910","yes","Male",31.000000,"Play 100",11.000000,"BS210",156.000000,25.000000,39.000000,439.200000,5.000000,21.960000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N139070","yes","Male",26.000000,"CAT 200",0.000000,"S50",1501.199999,10.000000,150.120000,355.199999,5.000000,17.760000,"T","T","T","T",13.000000,18.000000,26.000000,39.000000
"N397850","yes","Female",19.000000,"CAT 100",12.000000,"SOP20",505.200001,15.000000,75.780000,379.799999,5.000000,18.990000,"T","T","T","T",10.000000,22.000000,28.000000,43.000000
"N201670","yes","Female",18.000000,"CAT 200",0.000000,"ASAD90",635.400000,10.000000,63.540000,526.200000,5.000000,26.310000,"T","T","T","T",6.000000,20.000000,28.000000,40.000000
"N300320","yes","Female",40.000000,"CAT 100",0.000000,"WC95",628.200000,15.000000,94.230000,287.100001,5.000000,14.355000,"T","T","T","F",7.000000,23.000000,31.000000,0.000000
"N318430","yes","Female",52.000000,"CAT 200",0.000000,"CAS30",559.200001,10.000000,55.920000,453.000000,5.000000,22.650000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N249890","yes","Male",16.000000,"CAT 100",0.000000,"BS110",408.000000,15.000000,61.200000,163.500000,5.000000,8.175000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N149890","yes","Female",30.000000,"CAT 200",2.000000,"S80",903.600000,10.000000,90.360000,84.600000,5.000000,4.230000,"T","T","T","T",10.000000,17.000000,28.000000,39.000000
"N248030","yes","Female",28.000000,"Play 100",1.000000,"BS110",0.000000,25.000000,0.000000,9.900000,5.000000,0.495000,"F","F","T","T",0.000000,0.000000,25.000000,36.000000
"N207960","yes","Male",13.000000,"Play 300",0.000000,"ASAD90",687.000000,25.000000,171.750000,680.099999,2.000000,13.602000,"F","T","T","T",0.000000,22.000000,27.000000,40.000000
"N274430","yes","Female",45.000000,"Play 300",1.000000,"BS210",322.200000,25.000000,80.550000,655.500002,2.000000,13.110000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N323930","yes","Female",16.000000,"CAT 200",5.000000,"CAS30",1232.400001,10.000000,123.240000,76.500000,5.000000,3.825000,"T","T","T","T",11.000000,19.000000,30.000000,39.000000
"N389510","yes","Female",39.000000,"Play 300",2.000000,"CAS60",409.800000,25.000000,102.450000,865.500002,2.000000,17.310000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N304020","yes","Male",23.000000,"CAT 200",2.000000,"S50",1164.000000,10.000000,116.400000,22.500001,5.000000,1.125000,"T","T","T","T",8.000000,23.000000,26.000000,41.000000
"N343290","yes","Male",37.000000,"CAT 100",1.000000,"BS110",530.400000,15.000000,79.560000,209.700001,5.000000,10.485000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N138330","yes","Male",26.000000,"CAT 200",1.000000,"S80",914.400001,10.000000,91.440000,147.300001,5.000000,7.365000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N409590","yes","Female",50.000000,"CAT 200",13.000000,"SOP20",1171.200000,10.000000,117.120000,247.200000,5.000000,12.360000,"T","T","F","T",9.000000,21.000000,0.000000,38.000000
"N413810","yes","Male",37.000000,"Play 100",15.000000,"S50",29.226675,25.000000,7.306669,43.645170,5.000000,2.182259,"T","T","F","T",6.000000,23.000000,0.000000,36.000000
"N209710","yes","Male",15.000000,"Play 300",6.000000,"ASAD90",657.000000,25.000000,164.250000,694.200000,2.000000,13.884000,"F","T","T","T",0.000000,18.000000,35.000000,37.000000
"N214300","yes","Female",22.000000,"Play 100",2.000000,"CAS30",27.600000,25.000000,6.900000,129.000000,5.000000,6.450000,"T","F","T","T",6.000000,0.000000,26.000000,37.000000
"N258030","yes","Female",12.000000,"CAT 100",14.000000,"BS210",815.400000,15.000000,122.310000,116.700000,5.000000,5.835000,"T","T","T","F",8.000000,19.000000,30.000000,0.000000
"N409150","yes","Female",12.000000,"CAT 200",15.000000,"S50",1428.000000,10.000000,142.800000,43.800000,5.000000,2.190000,"F","T","T","T",0.000000,19.000000,31.000000,40.000000
"N189720","yes","Female",,"CAT 200",1.000000,"ASAD90",1081.200000,10.000000,108.120000,278.400002,5.000000,13.920000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
